"gene_name","logFC","logCPM","LR","PValue","group"
"ENSG00000002745_WNT16",3.07012235414642,-2.31211118425804,10.7013487559092,0.00107057458896651,"Up"
"ENSG00000004848_ARX",3.03039720380789,-3.83428088009188,6.63938620711964,0.00997482955167502,"Up"
"ENSG00000012504_NR1H4",3.32895197242405,-3.29537776599746,11.5888874632061,0.000663470927058753,"Up"
"ENSG00000043355_ZIC2",3.00792861272027,-3.43154031267393,9.18970526063899,0.00243380077206686,"Up"
"ENSG00000056487_PHF21B",3.01830250052959,-3.4112487269838,9.1933396033473,0.00242897320232705,"Up"
"ENSG00000065609_SNAP91",3.00099888508408,-3.8363463886737,6.29575175451227,0.0121027677681065,"Up"
"ENSG00000077279_DCX",3.21898432958335,-3.78545167904807,7.28302668734414,0.00696091527112363,"Up"
"ENSG00000080709_KCNN2",4.16339105682116,-3.50188361649976,13.5933044879343,0.000226993695606769,"Up"
"ENSG00000095596_CYP26A1",6.27344291065859,-2.22112633723576,24.0577324465751,9.34900750209722e-07,"Up"
"ENSG00000100276_RASL10A",3.42149621242725,-3.73762546443824,8.69291466174406,0.00319449383409734,"Up"
"ENSG00000101282_RSPO4",4.49020825913693,-3.36848619302407,12.2949455073018,0.000454186631004064,"Up"
"ENSG00000105278_ZFR2",3.67086276814482,-3.67234687088307,10.2437393032361,0.00137149284851313,"Up"
"ENSG00000106483_SFRP4",3.68928480350244,-3.65841377564795,8.06901157815897,0.00450286728580831,"Up"
"ENSG00000108932_SLC16A6",3.10144701095678,0.370862228400551,14.0885437289467,0.00017440279314281,"Up"
"ENSG00000111780_AL021546.1",3.3422813181213,-3.75695788796484,7.97724688223971,0.00473689257531286,"Up"
"ENSG00000113073_SLC4A9",4.58787336649986,-3.32686206947173,13.1281222011692,0.000290896182202812,"Up"
"ENSG00000113763_UNC5A",3.53676199489953,-3.70769503776733,9.23120257103776,0.00237925330361355,"Up"
"ENSG00000117148_ACTL8",3.2253352198888,-3.79122593725921,7.63970719617042,0.00570971848957859,"Up"
"ENSG00000118946_PCDH17",3.96610416994732,-3.55032124754158,12.1908610228317,0.000480242117282555,"Up"
"ENSG00000124818_OPN5",3.22928738281918,-3.78740004967563,7.56618879178759,0.00594734128510698,"Up"
"ENSG00000125813_PAX1",3.51115627727217,-3.68694050404358,8.31165223435276,0.00393915414388391,"Up"
"ENSG00000126950_TMEM35A",3.07035399929758,-2.99497130021231,11.4851858113964,0.000701531130775339,"Up"
"ENSG00000127951_FGL2",3.38939175638526,-3.75157448499649,8.5579036050362,0.00344025352828768,"Up"
"ENSG00000128040_SPINK2",3.10739561866385,-3.79850549536112,6.9227792827949,0.00851046072726903,"Up"
"ENSG00000128645_HOXD1",3.93045931463002,-3.56977673367771,11.586233201498,0.000664418583864541,"Up"
"ENSG00000132622_HSPA12B",3.52818764614416,-3.7132469031294,9.29810215539261,0.0022939137145081,"Up"
"ENSG00000132692_BCAN",3.18173233202479,-3.7933949068122,6.9978458067859,0.0081607864136266,"Up"
"ENSG00000134193_REG4",3.42360162812711,-3.73046602883825,7.05449534224645,0.00790665810139138,"Up"
"ENSG00000134940_ACRV1",3.52818764614416,-3.7132469031294,9.29810215539261,0.0022939137145081,"Up"
"ENSG00000137561_TTPA",3.57089807959548,-3.69757593762958,9.61184929878115,0.00193325860647776,"Up"
"ENSG00000138100_TRIM54",3.21290082058508,-3.78949473825029,7.35655617796194,0.00668186511690312,"Up"
"ENSG00000139287_TPH2",3.54478535358272,-3.68408351034167,8.89163527788153,0.002864800392508,"Up"
"ENSG00000139537_CCDC65",4.46268571860082,-3.37922994360996,16.1321037092135,5.90741206057376e-05,"Up"
"ENSG00000140478_GOLGA6D",4.75590654395119,-3.20114648090062,13.6612712705113,0.000218923233547743,"Up"
"ENSG00000147183_CPXCR1",3.4257054029039,-3.73218586386844,8.4482402781872,0.00365396823101166,"Up"
"ENSG00000147443_DOK2",3.41870024961135,-3.72465200487028,7.64810252701646,0.00568320677516849,"Up"
"ENSG00000150175_FRMPD2B",3.1110424484985,-3.81152574856265,7.01786137612896,0.00807005621284942,"Up"
"ENSG00000154783_FGD5",3.7394509409775,-3.63984890928452,10.6720643921928,0.00108765663058413,"Up"
"ENSG00000155428_TRIM74",4.40768092345598,-3.395225506066,14.3631825984915,0.000150720704383127,"Up"
"ENSG00000155961_RAB39B",4.42003799350134,-1.42736307148319,19.8123408875542,8.54293243580301e-06,"Up"
"ENSG00000156395_SORCS3",3.512357102147,-3.69994616420631,8.81512810148055,0.00298743236498813,"Up"
"ENSG00000162267_ITIH3",3.02393910784688,-3.83214167955016,6.47351790730426,0.0109493582786311,"Up"
"ENSG00000163424_TEX55",3.16094918046152,-3.78755932853,7.03974094574514,0.007972056151851,"Up"
"ENSG00000163645_ERICH6",3.44991612272965,-3.72572643434602,8.863212744953,0.0029097499942883,"Up"
"ENSG00000164089_ETNPPL",3.8813553044454,-3.60273375623546,11.4622234287789,0.000710252702087844,"Up"
"ENSG00000164128_NPY1R",3.07802800279672,-3.39949694792907,9.54681414126973,0.00200296762324842,"Up"
"ENSG00000165805_C12orf50",3.14056077043172,-3.32419818958338,10.2321763270544,0.00138011726014796,"Up"
"ENSG00000167850_CD300C",3.6738275590345,-3.67227831086586,10.3133212362435,0.00132073381511615,"Up"
"ENSG00000167912_AC090152.1",3.86318293622104,-3.60787481855516,8.52185277266373,0.00350907057579151,"Up"
"ENSG00000168309_FAM107A",3.09684147295771,-3.8023472574533,6.79607564354662,0.0091358463626624,"Up"
"ENSG00000169064_ZBBX",3.77983054156042,-3.6342934460684,10.6967333526743,0.00107324870445889,"Up"
"ENSG00000169783_LINGO1",5.10660038158333,-3.07027024771863,24.5998790089266,7.05561638774368e-07,"Up"
"ENSG00000170011_MYRIP",3.86376979035943,-3.60628014367865,11.1829040650383,0.000825544583529056,"Up"
"ENSG00000170396_ZNF804A",3.17267660630536,-3.77165933640789,7.15175479371266,0.00748906768206192,"Up"
"ENSG00000171433_GLOD5",3.04071005373866,-3.8283859134679,6.5965862674668,0.0102174482115861,"Up"
"ENSG00000172482_AGXT",3.04071005373866,-3.8283859134679,6.5965862674668,0.0102174482115861,"Up"
"ENSG00000174448_STARD6",3.05876513219752,-3.39668080389627,9.20771007371167,0.00240997960027404,"Up"
"ENSG00000174460_ZCCHC12",5.09262191041285,-3.04741797331093,20.6074563376522,5.63761154923974e-06,"Up"
"ENSG00000175018_TEX36",3.03460440813691,-3.82846025408465,6.49829142153906,0.0107978208440558,"Up"
"ENSG00000175344_CHRNA7",3.40054851210555,-3.26419724705362,12.3121340820181,0.000450023148413994,"Up"
"ENSG00000175509_AL078621.2",3.45578827249336,-3.72212675018718,8.73192495674984,0.00312686206981512,"Up"
"ENSG00000175535_PNLIP",3.08668689919106,-3.80594159334199,5.76518357705909,0.0163467770945447,"Up"
"ENSG00000175544_CABP4",3.07004696896977,-3.81787565046124,6.74057197087987,0.0094244403973479,"Up"
